price,year,manufacturer,model,condition,odometer,transmission,drive,paint_color,state,posting_year,age
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,al,2021,1.0
18590,2018.0,honda,civic,good,28942.0,other,fwd,white,al,2021,3.0
21590,2018.0,honda,civic,good,7885.0,other,fwd,,al,2021,3.0
16988,2018.0,nissan,altima,,57517.0,automatic,fwd,silver,al,2021,3.0
3900,2009.0,hyundai,elantra,,162005.0,automatic,rwd,white,al,2021,12.0
16902,2020.0,toyota,corolla,,11692.0,automatic,fwd,black,al,2021,1.0
27988,2020.0,nissan,altima,,15139.0,automatic,,blue,al,2021,1.0
8888,2005.0,nissan,altima,excellent,53320.0,automatic,fwd,brown,al,2021,16.0
5500,2008.0,nissan,altima,like new,150000.0,automatic,fwd,white,al,2021,13.0
3900,2009.0,hyundai,elantra,,162005.0,automatic,rwd,white,al,2021,12.0
8995,2005.0,nissan,altima,excellent,53320.0,automatic,fwd,brown,al,2021,16.0
16990,2019.0,toyota,corolla,,44752.0,automatic,fwd,,al,2021,2.0
9990,2015.0,toyota,corolla,excellent,125224.0,automatic,fwd,,al,2021,6.0
3500,1995.0,honda,civic,good,215000.0,manual,fwd,red,al,2021,26.0
12558,2016.0,hyundai,elantra,,76381.0,automatic,fwd,white,al,2021,5.0
3950,2003.0,honda,civic,excellent,236890.0,automatic,,,al,2021,18.0
18900,2019.0,nissan,altima,good,47421.0,automatic,fwd,grey,al,2021,2.0
26500,2019.0,nissan,altima,,13544.0,automatic,fwd,,al,2021,2.0
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,al,2021,1.0
8500,2015.0,nissan,altima,excellent,100000.0,automatic,fwd,white,al,2021,6.0
7280,2014.0,nissan,altima,,135000.0,automatic,,,al,2021,7.0
3450,2006.0,toyota,corolla,,206058.0,automatic,fwd,red,al,2021,15.0
39888,2019.0,honda,civic,like new,9528.0,manual,,,al,2021,2.0
16902,2020.0,toyota,corolla,,11692.0,automatic,fwd,black,al,2021,1.0
6480,2012.0,nissan,altima,,145000.0,automatic,,,al,2021,9.0
16897,2018.0,hyundai,elantra,,71224.0,other,fwd,black,al,2021,3.0
27958,2020.0,nissan,altima,,6333.0,automatic,fwd,red,al,2021,1.0
6800,2010.0,nissan,altima,like new,139000.0,automatic,fwd,black,al,2021,11.0
27988,2020.0,nissan,altima,,15139.0,automatic,,blue,al,2021,1.0
3950,2003.0,honda,civic,excellent,236890.0,automatic,,,al,2021,18.0
6950,2008.0,honda,civic,excellent,135000.0,automatic,fwd,silver,al,2021,13.0
6350,2013.0,toyota,corolla,excellent,184000.0,automatic,fwd,silver,al,2021,8.0
26500,2019.0,nissan,altima,,13544.0,automatic,fwd,,al,2021,2.0
4500,2006.0,honda,civic,good,170000.0,automatic,fwd,white,al,2021,15.0
3900,2001.0,honda,civic,,144000.0,automatic,fwd,black,al,2021,20.0
39888,2019.0,honda,civic,like new,9528.0,manual,,,al,2021,2.0
16902,2020.0,toyota,corolla,,11692.0,automatic,fwd,black,al,2021,1.0
9989,2015.0,hyundai,elantra,,122666.0,other,fwd,silver,al,2021,6.0
19275,2020.0,toyota,corolla,,11314.0,automatic,fwd,white,al,2021,1.0
3950,2003.0,honda,civic,excellent,236890.0,automatic,,,al,2021,18.0
18900,2019.0,nissan,altima,good,44276.0,automatic,fwd,silver,al,2021,2.0
4000,2002.0,toyota,corolla,like new,125000.0,automatic,fwd,,al,2021,19.0
18988,2016.0,nissan,altima,,8876.0,automatic,fwd,silver,al,2021,5.0
27988,2020.0,nissan,altima,,15139.0,automatic,,blue,al,2021,1.0
10075,2012.0,toyota,corolla,excellent,111000.0,automatic,,white,al,2021,9.0
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,al,2021,1.0
18590,2018.0,honda,civic,good,28942.0,other,fwd,white,al,2021,3.0
21590,2018.0,honda,civic,good,7885.0,other,fwd,,al,2021,3.0
18681,2019.0,nissan,altima,,41979.0,automatic,,,al,2021,2.0
7900,2013.0,hyundai,elantra,,107000.0,automatic,,,al,2021,8.0
9300,2012.0,honda,civic,,100600.0,automatic,,,al,2021,9.0
3500,2006.0,nissan,altima,good,287000.0,automatic,fwd,white,al,2021,15.0
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,al,2021,1.0
21590,2018.0,honda,civic,good,7885.0,other,fwd,,al,2021,3.0
2900,2002.0,hyundai,elantra,,198000.0,automatic,,,al,2021,19.0
6800,2012.0,toyota,corolla,excellent,137454.0,manual,fwd,blue,al,2021,9.0
6999,2012.0,honda,civic,good,120800.0,automatic,fwd,brown,al,2021,9.0
6499,2012.0,nissan,altima,excellent,140000.0,automatic,fwd,silver,al,2021,9.0
9850,2015.0,nissan,altima,excellent,88500.0,automatic,fwd,red,al,2021,6.0
16897,2018.0,hyundai,elantra,,71224.0,other,fwd,black,al,2021,3.0
8950,2014.0,toyota,corolla,good,131681.0,automatic,fwd,grey,al,2021,7.0
13900,2014.0,nissan,altima,excellent,34761.0,automatic,fwd,brown,al,2021,7.0
8950,2014.0,toyota,corolla,good,131681.0,automatic,fwd,grey,al,2021,7.0
14500,2018.0,hyundai,elantra,,71996.0,automatic,,,al,2021,3.0
4000,2010.0,hyundai,elantra,good,179076.0,automatic,,black,al,2021,11.0
8877,2015.0,nissan,altima,,153034.0,automatic,fwd,,al,2021,6.0
5977,2008.0,nissan,altima,,141085.0,automatic,fwd,black,al,2021,13.0
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,al,2021,1.0
21590,2018.0,honda,civic,good,7885.0,other,fwd,,al,2021,3.0
16897,2018.0,hyundai,elantra,,71224.0,other,fwd,black,al,2021,3.0
5177,2009.0,honda,civic,excellent,146000.0,automatic,fwd,grey,al,2021,12.0
7950,2006.0,toyota,corolla,good,189515.0,automatic,fwd,red,al,2021,15.0
4719,2007.0,honda,civic,,299776.0,automatic,fwd,silver,al,2021,14.0
9995,2014.0,nissan,altima,excellent,111737.0,automatic,fwd,white,al,2021,7.0
5900,2008.0,honda,civic,excellent,207000.0,automatic,fwd,silver,al,2021,13.0
6199,2011.0,nissan,altima,good,166000.0,automatic,,white,al,2021,10.0
5277,2009.0,honda,civic,excellent,145000.0,automatic,fwd,grey,al,2021,12.0
7995,2011.0,nissan,altima,excellent,91763.0,automatic,fwd,brown,al,2021,10.0
12500,2017.0,toyota,corolla,good,33591.0,automatic,fwd,black,al,2021,4.0
5500,2009.0,honda,civic,,156869.0,automatic,fwd,,al,2021,12.0
12977,2014.0,toyota,corolla,,50756.0,automatic,fwd,blue,al,2021,7.0
12500,2017.0,toyota,corolla,good,33591.0,automatic,fwd,black,al,2021,4.0
2900,2007.0,nissan,altima,like new,176067.0,automatic,rwd,white,al,2021,14.0
12551,2015.0,nissan,altima,,71048.0,automatic,fwd,brown,al,2021,6.0
12500,2017.0,toyota,corolla,good,33591.0,automatic,fwd,black,al,2021,4.0
17897,2016.0,honda,civic,,63269.0,other,fwd,white,al,2021,5.0
10450,2013.0,honda,civic,good,159510.0,automatic,,black,al,2021,8.0
12500,2017.0,toyota,corolla,good,33591.0,automatic,fwd,black,al,2021,4.0
5800,2009.0,honda,civic,,158000.0,automatic,,,al,2021,12.0
7000,1979.0,toyota,corolla,good,28342.0,manual,rwd,orange,al,2021,42.0
11667,2016.0,toyota,corolla,,90731.0,automatic,fwd,brown,al,2021,5.0
7499,2011.0,hyundai,elantra,excellent,178000.0,automatic,fwd,white,al,2021,10.0
20917,2019.0,honda,civic,,9414.0,automatic,fwd,black,al,2021,2.0
8599,2014.0,honda,civic,excellent,106500.0,automatic,fwd,black,al,2021,7.0
16788,2018.0,toyota,corolla,,68374.0,automatic,fwd,custom,al,2021,3.0
23606,2018.0,honda,civic,,30305.0,manual,fwd,custom,al,2021,3.0
8950,2014.0,nissan,altima,excellent,121984.0,automatic,fwd,red,al,2021,7.0
9950,2014.0,nissan,altima,excellent,121984.0,automatic,fwd,red,al,2021,7.0
18499,2018.0,nissan,altima,,57053.0,automatic,fwd,custom,al,2021,3.0
13788,2017.0,hyundai,elantra,,94901.0,automatic,fwd,black,al,2021,4.0
11480,2017.0,hyundai,elantra,excellent,65955.0,automatic,fwd,silver,al,2021,4.0
18900,2019.0,nissan,altima,good,47421.0,automatic,fwd,grey,al,2021,2.0
8490,2011.0,honda,civic,good,155142.0,manual,fwd,black,al,2021,10.0
9997,2009.0,honda,civic,,72253.0,automatic,fwd,grey,al,2021,12.0
16995,2018.0,hyundai,elantra,good,53427.0,automatic,rwd,white,al,2021,3.0
19565,2018.0,honda,civic,like new,15545.0,automatic,fwd,blue,al,2021,3.0
8999,2012.0,honda,civic,,103787.0,automatic,fwd,silver,al,2021,9.0
10991,2013.0,honda,civic,,102534.0,automatic,fwd,grey,al,2021,8.0
10995,2016.0,toyota,corolla,excellent,82631.0,automatic,fwd,silver,al,2021,5.0
17664,2018.0,honda,civic,,39984.0,automatic,fwd,custom,al,2021,3.0
8999,2015.0,hyundai,elantra,,93346.0,automatic,fwd,silver,al,2021,6.0
18900,2019.0,nissan,altima,good,44276.0,automatic,fwd,silver,al,2021,2.0
11685,2016.0,toyota,corolla,,106668.0,automatic,fwd,black,al,2021,5.0
10750,2016.0,toyota,corolla,,141781.0,automatic,fwd,green,al,2021,5.0
4800,2004.0,nissan,altima,,262876.0,automatic,fwd,black,al,2021,17.0
11685,2016.0,toyota,corolla,,106668.0,automatic,fwd,black,al,2021,5.0
11685,2016.0,toyota,corolla,,106668.0,automatic,fwd,black,al,2021,5.0
11685,2016.0,toyota,corolla,,106668.0,automatic,fwd,black,al,2021,5.0
18900,2019.0,nissan,altima,good,47421.0,automatic,fwd,grey,al,2021,2.0
18900,2019.0,nissan,altima,good,44276.0,automatic,fwd,silver,al,2021,2.0
21590,2018.0,honda,civic,good,7885.0,other,fwd,,al,2021,3.0
19590,2018.0,honda,civic,good,35931.0,other,fwd,white,al,2021,3.0
27990,2020.0,honda,civic,good,7209.0,other,fwd,white,al,2021,1.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
18950,2020.0,toyota,corolla,,16900.0,automatic,,,ak,2021,1.0
12400,2015.0,toyota,corolla,excellent,48767.0,automatic,fwd,white,ak,2021,6.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
21194,2018.0,nissan,altima,,39320.0,automatic,fwd,grey,ak,2021,3.0
9999,2012.0,nissan,altima,good,98888.0,automatic,fwd,grey,ak,2021,9.0
13000,2011.0,honda,civic,excellent,80000.0,manual,fwd,red,ak,2021,10.0
16900,2018.0,toyota,corolla,excellent,15285.0,automatic,4wd,red,ak,2021,3.0
6200,2011.0,hyundai,elantra,excellent,147000.0,automatic,fwd,black,ak,2021,10.0
10999,2015.0,hyundai,elantra,like new,45000.0,automatic,rwd,silver,ak,2021,6.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
2850,2004.0,honda,civic,,175720.0,automatic,fwd,silver,ak,2021,17.0
17199,2017.0,honda,civic,like new,26800.0,automatic,fwd,white,ak,2021,4.0
15999,2018.0,hyundai,elantra,excellent,40385.0,automatic,fwd,blue,ak,2021,3.0
16499,2018.0,toyota,corolla,excellent,31108.0,automatic,fwd,grey,ak,2021,3.0
17699,2018.0,nissan,altima,excellent,21713.0,automatic,fwd,black,ak,2021,3.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
19194,2018.0,toyota,corolla,,14512.0,automatic,fwd,black,ak,2021,3.0
11991,2014.0,hyundai,elantra,,68658.0,automatic,fwd,red,ak,2021,7.0
9000,2013.0,honda,civic,good,103000.0,automatic,fwd,,ak,2021,8.0
2850,2004.0,honda,civic,,175690.0,automatic,fwd,silver,ak,2021,17.0
16194,2016.0,nissan,altima,,51882.0,automatic,fwd,black,ak,2021,5.0
18950,2020.0,toyota,corolla,,16900.0,automatic,,,ak,2021,1.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
18981,2020.0,toyota,corolla,,32654.0,automatic,fwd,red,ak,2021,1.0
16961,2019.0,toyota,corolla,,29854.0,automatic,fwd,white,ak,2021,2.0
11991,2014.0,hyundai,elantra,,68658.0,automatic,fwd,red,ak,2021,7.0
15995,2013.0,honda,civic,,66842.0,other,fwd,silver,ak,2021,8.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
11991,2014.0,hyundai,elantra,,68658.0,automatic,fwd,red,ak,2021,7.0
21194,2017.0,honda,civic,,24252.0,automatic,fwd,blue,ak,2021,4.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
9900,2012.0,honda,civic,excellent,68625.0,automatic,fwd,blue,ak,2021,9.0
15999,2018.0,hyundai,elantra,excellent,40385.0,automatic,fwd,blue,ak,2021,3.0
10991,2013.0,hyundai,elantra,,59701.0,automatic,fwd,grey,ak,2021,8.0
15995,2013.0,honda,civic,,66842.0,other,fwd,silver,ak,2021,8.0
15995,2013.0,honda,civic,,66842.0,other,fwd,silver,ak,2021,8.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
9500,2012.0,hyundai,elantra,excellent,60500.0,automatic,,red,ak,2021,9.0
13900,2013.0,toyota,corolla,,99976.0,automatic,fwd,blue,ak,2021,8.0
19988,2018.0,toyota,corolla,,40376.0,automatic,fwd,grey,ak,2021,3.0
19988,2017.0,toyota,corolla,,23216.0,automatic,fwd,blue,ak,2021,4.0
24988,2020.0,toyota,corolla,,12485.0,automatic,fwd,silver,ak,2021,1.0
15995,2013.0,honda,civic,,66842.0,other,fwd,silver,ak,2021,8.0
17699,2018.0,nissan,altima,excellent,21713.0,automatic,fwd,black,ak,2021,3.0
14499,2018.0,toyota,corolla,,35253.0,automatic,fwd,blue,ak,2021,3.0
11991,2014.0,hyundai,elantra,,68658.0,automatic,fwd,red,ak,2021,7.0
10991,2013.0,hyundai,elantra,,59701.0,automatic,fwd,grey,ak,2021,8.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
16961,2019.0,hyundai,elantra,,32649.0,other,fwd,grey,ak,2021,2.0
14194,2015.0,toyota,corolla,,63210.0,automatic,fwd,white,ak,2021,6.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
15995,2013.0,honda,civic,,66842.0,other,fwd,silver,ak,2021,8.0
19450,2020.0,toyota,corolla,,16900.0,automatic,,,ak,2021,1.0
16499,2018.0,toyota,corolla,excellent,31108.0,automatic,fwd,grey,ak,2021,3.0
17699,2018.0,nissan,altima,excellent,21713.0,automatic,fwd,black,ak,2021,3.0
20999,2019.0,nissan,altima,,36168.0,automatic,fwd,grey,ak,2021,2.0
11991,2014.0,hyundai,elantra,,68658.0,automatic,fwd,red,ak,2021,7.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
23932,2019.0,nissan,altima,,32454.0,automatic,fwd,grey,ak,2021,2.0
8995,2013.0,hyundai,elantra,excellent,70322.0,manual,fwd,grey,ak,2021,8.0
15999,2018.0,hyundai,elantra,excellent,40385.0,automatic,fwd,blue,ak,2021,3.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
9995,2013.0,honda,civic,,122295.0,automatic,,black,ak,2021,8.0
22995,2019.0,nissan,altima,good,34368.0,automatic,fwd,,ak,2021,2.0
8000,2010.0,toyota,corolla,good,67000.0,manual,fwd,,ak,2021,11.0
22595,2019.0,nissan,altima,good,30629.0,automatic,fwd,silver,ak,2021,2.0
22595,2019.0,nissan,altima,good,33658.0,automatic,fwd,silver,ak,2021,2.0
22995,2019.0,nissan,altima,good,33169.0,automatic,fwd,,ak,2021,2.0
21695,2019.0,nissan,altima,good,33757.0,automatic,fwd,white,ak,2021,2.0
14499,2018.0,toyota,corolla,,35253.0,automatic,fwd,blue,ak,2021,3.0
22995,2019.0,nissan,altima,good,31105.0,automatic,fwd,,ak,2021,2.0
19795,2019.0,nissan,altima,good,34563.0,automatic,fwd,silver,ak,2021,2.0
800,1999.0,toyota,corolla,fair,127235.0,manual,,,ak,2021,22.0
6950,2006.0,honda,civic,excellent,97800.0,manual,fwd,blue,ak,2021,15.0
22995,2018.0,honda,civic,good,72423.0,automatic,,,az,2021,3.0
587,2018.0,honda,civic,excellent,50916.0,automatic,fwd,black,az,2021,3.0
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,az,2021,1.0
5000,2006.0,toyota,corolla,good,151945.0,automatic,fwd,grey,az,2021,15.0
8995,2010.0,honda,civic,good,134000.0,automatic,fwd,white,az,2021,11.0
5995,2005.0,hyundai,elantra,good,116000.0,automatic,fwd,blue,az,2021,16.0
13995,2017.0,hyundai,elantra,good,67000.0,automatic,fwd,grey,az,2021,4.0
4500,2007.0,nissan,altima,good,188000.0,automatic,fwd,white,az,2021,14.0
20590,2020.0,toyota,corolla,good,1688.0,other,fwd,blue,az,2021,1.0
5495,2005.0,honda,civic,,165919.0,,,white,az,2021,16.0
4200,2003.0,honda,civic,excellent,157386.0,automatic,,blue,az,2021,18.0
10322,2013.0,toyota,corolla,excellent,98000.0,automatic,fwd,black,az,2021,8.0
10995,2013.0,honda,civic,excellent,92894.0,automatic,fwd,,az,2021,8.0
10995,2015.0,toyota,corolla,excellent,120723.0,automatic,fwd,,az,2021,6.0
6440,2006.0,toyota,corolla,excellent,122018.0,automatic,4wd,grey,az,2021,15.0
18500,2018.0,honda,civic,excellent,33100.0,automatic,fwd,grey,az,2021,3.0
558,2020.0,honda,civic,excellent,28020.0,automatic,fwd,white,az,2021,1.0
12995,2014.0,honda,civic,excellent,88000.0,automatic,fwd,brown,az,2021,7.0
10950,2013.0,honda,civic,,69732.0,automatic,fwd,custom,az,2021,8.0
2950,2002.0,toyota,corolla,,180000.0,automatic,,,az,2021,19.0
8999,2013.0,nissan,altima,excellent,130522.0,automatic,fwd,black,az,2021,8.0
16590,2018.0,hyundai,elantra,good,62611.0,other,fwd,black,az,2021,3.0
14599,2016.0,nissan,altima,excellent,81416.0,automatic,fwd,silver,az,2021,5.0
10000,2016.0,nissan,altima,,138073.0,automatic,fwd,,az,2021,5.0
7500,2012.0,nissan,altima,excellent,110000.0,automatic,,black,az,2021,9.0
4200,2004.0,nissan,altima,good,96000.0,automatic,,black,az,2021,17.0
10900,2012.0,honda,civic,good,150060.0,manual,,,az,2021,9.0
14500,2018.0,nissan,altima,excellent,90542.0,automatic,fwd,white,az,2021,3.0
8999,2013.0,nissan,altima,excellent,124000.0,automatic,4wd,black,az,2021,8.0
6800,2012.0,toyota,corolla,good,178000.0,automatic,fwd,grey,az,2021,9.0
6500,2007.0,toyota,corolla,good,115000.0,manual,fwd,grey,az,2021,14.0
6799,2008.0,nissan,altima,,130000.0,automatic,,,az,2021,13.0
3750,2006.0,nissan,altima,,156440.0,automatic,,,az,2021,15.0
18777,2018.0,honda,civic,like new,34738.0,automatic,rwd,red,az,2021,3.0
16995,2017.0,nissan,altima,excellent,66803.0,automatic,fwd,silver,az,2021,4.0
13500,2013.0,honda,civic,excellent,85901.0,automatic,fwd,silver,az,2021,8.0
14991,2015.0,honda,civic,good,70544.0,automatic,fwd,black,az,2021,6.0
20990,2019.0,toyota,corolla,good,12287.0,other,fwd,white,az,2021,2.0
18590,2018.0,hyundai,elantra,good,36214.0,other,fwd,black,az,2021,3.0
5900,2006.0,honda,civic,good,131800.0,manual,,,az,2021,15.0
2900,2002.0,honda,civic,excellent,200000.0,automatic,fwd,black,az,2021,19.0
17990,2016.0,toyota,corolla,good,19987.0,automatic,fwd,red,az,2021,5.0
13591,2018.0,toyota,corolla,good,75347.0,automatic,fwd,silver,az,2021,3.0
4995,2012.0,nissan,altima,,179040.0,,,blue,az,2021,9.0
4200,2007.0,toyota,corolla,excellent,178000.0,automatic,fwd,grey,az,2021,14.0
16990,2020.0,hyundai,elantra,good,20372.0,other,fwd,,az,2021,1.0
11500,2015.0,toyota,corolla,excellent,140000.0,automatic,fwd,grey,az,2021,6.0
13700,2017.0,toyota,corolla,excellent,46000.0,automatic,,,az,2021,4.0
7999,2012.0,honda,civic,excellent,109000.0,automatic,fwd,white,az,2021,9.0
19990,2018.0,hyundai,elantra,good,16296.0,other,fwd,blue,az,2021,3.0
3400,2002.0,toyota,corolla,good,173000.0,automatic,,,az,2021,19.0
25590,2020.0,honda,civic,good,3678.0,other,fwd,white,az,2021,1.0
2900,2008.0,nissan,altima,,150000.0,automatic,,,az,2021,13.0
5500,2009.0,nissan,altima,excellent,151000.0,automatic,fwd,blue,az,2021,12.0
11900,2013.0,hyundai,elantra,excellent,109713.0,automatic,fwd,silver,az,2021,8.0
607,2019.0,honda,civic,excellent,21839.0,automatic,fwd,blue,az,2021,2.0
8995,2013.0,hyundai,elantra,,101317.0,automatic,,black,az,2021,8.0
2000,2005.0,hyundai,elantra,good,138000.0,automatic,fwd,blue,az,2021,16.0
6995,2011.0,nissan,altima,,128011.0,automatic,,red,az,2021,10.0
8995,2012.0,toyota,corolla,excellent,156225.0,automatic,fwd,,az,2021,9.0
9950,2012.0,honda,civic,,143269.0,automatic,fwd,custom,az,2021,9.0
13950,2016.0,toyota,corolla,,52561.0,automatic,fwd,red,az,2021,5.0
17590,2015.0,nissan,altima,good,29293.0,other,fwd,red,az,2021,6.0
7499,2014.0,hyundai,elantra,,103340.0,automatic,fwd,red,az,2021,7.0
4900,2008.0,nissan,altima,good,140000.0,automatic,fwd,green,az,2021,13.0
12500,2016.0,nissan,altima,,92498.0,automatic,fwd,custom,az,2021,5.0
11500,2015.0,honda,civic,excellent,80321.0,automatic,fwd,blue,az,2021,6.0
4950,2005.0,toyota,corolla,,136817.0,automatic,fwd,grey,az,2021,16.0
1000,2012.0,nissan,altima,excellent,87754.0,automatic,fwd,black,az,2021,9.0
4500,2007.0,nissan,altima,excellent,125225.0,automatic,,blue,az,2021,14.0
1500,1993.0,honda,civic,,300000.0,manual,,,az,2021,28.0
16442,2018.0,toyota,corolla,,44074.0,automatic,fwd,custom,az,2021,3.0
17500,2020.0,nissan,altima,like new,27000.0,automatic,,grey,az,2021,1.0
5000,2009.0,honda,civic,good,110200.0,automatic,fwd,blue,az,2021,12.0
7500,2012.0,honda,civic,excellent,125000.0,automatic,fwd,silver,az,2021,9.0
17590,2017.0,hyundai,elantra,good,11472.0,other,fwd,,az,2021,4.0
21990,2019.0,toyota,corolla,good,16493.0,other,fwd,black,az,2021,2.0
17990,2017.0,toyota,corolla,good,34485.0,other,fwd,black,az,2021,4.0
9000,2015.0,nissan,altima,good,79000.0,automatic,fwd,custom,az,2021,6.0
3500,2008.0,nissan,altima,good,180000.0,automatic,,,az,2021,13.0
10500,2012.0,honda,civic,like new,74000.0,automatic,fwd,silver,az,2021,9.0
1550,1999.0,nissan,altima,good,180000.0,automatic,fwd,white,az,2021,22.0
6500,2011.0,toyota,corolla,good,121000.0,automatic,fwd,grey,az,2021,10.0
4900,2001.0,,civic,,179000.0,automatic,,,az,2021,20.0
7499,2012.0,hyundai,elantra,,138043.0,automatic,fwd,,az,2021,9.0
16000,2019.0,toyota,corolla,,30634.0,automatic,fwd,,az,2021,2.0
4200,2003.0,honda,civic,,111000.0,manual,,,az,2021,18.0
2500,2003.0,honda,civic,fair,176000.0,manual,,,az,2021,18.0
15950,2017.0,honda,civic,like new,20000.0,automatic,fwd,grey,az,2021,4.0
13900,2014.0,toyota,corolla,excellent,57931.0,automatic,,grey,az,2021,7.0
6500,2005.0,nissan,altima,good,150000.0,automatic,fwd,silver,az,2021,16.0
587,2018.0,honda,civic,excellent,50916.0,automatic,fwd,black,az,2021,3.0
26590,2020.0,honda,civic,good,9954.0,other,fwd,silver,az,2021,1.0
540,2017.0,honda,civic,excellent,39787.0,automatic,fwd,blue,az,2021,4.0
2500,2005.0,nissan,altima,fair,214000.0,automatic,,silver,az,2021,16.0
22995,2020.0,nissan,altima,like new,5303.0,automatic,fwd,grey,az,2021,1.0
22998,2020.0,nissan,altima,like new,4770.0,automatic,fwd,black,az,2021,1.0
17990,2018.0,toyota,corolla,good,19632.0,other,fwd,,az,2021,3.0
23590,2019.0,honda,civic,good,1133.0,automatic,fwd,,az,2021,2.0
1600,1990.0,toyota,corolla,fair,242560.0,automatic,fwd,white,az,2021,31.0
15729,2015.0,honda,civic,excellent,59300.0,automatic,fwd,black,az,2021,6.0
17736,2018.0,hyundai,elantra,excellent,42012.0,automatic,fwd,white,az,2021,3.0
9500,2015.0,nissan,altima,excellent,129535.0,automatic,fwd,red,az,2021,6.0
10494,2015.0,hyundai,elantra,excellent,98352.0,automatic,fwd,silver,az,2021,6.0
19000,2020.0,toyota,corolla,good,26417.0,automatic,fwd,red,az,2021,1.0
18590,2018.0,honda,civic,good,23787.0,other,fwd,red,az,2021,3.0
7700,2007.0,honda,civic,like new,103975.0,automatic,fwd,silver,az,2021,14.0
5499,2007.0,nissan,altima,good,135738.0,manual,fwd,,az,2021,14.0
6998,2008.0,toyota,corolla,good,105030.0,automatic,fwd,silver,az,2021,13.0
25590,2020.0,honda,civic,good,5652.0,other,fwd,black,az,2021,1.0
3900,2007.0,honda,civic,,156000.0,automatic,fwd,silver,az,2021,14.0
5499,2008.0,honda,civic,excellent,132264.0,automatic,,,az,2021,13.0
14995,2015.0,honda,civic,,105347.0,manual,fwd,black,az,2021,6.0
6900,2007.0,honda,civic,excellent,133500.0,automatic,fwd,silver,az,2021,14.0
10999,2016.0,hyundai,elantra,excellent,79937.0,automatic,fwd,grey,az,2021,5.0
6995,2008.0,nissan,altima,,118006.0,automatic,fwd,silver,az,2021,13.0
18990,2017.0,toyota,corolla,good,16947.0,other,fwd,,az,2021,4.0
10990,2008.0,honda,civic,excellent,89081.0,manual,,,az,2021,13.0
15495,2017.0,nissan,altima,excellent,89950.0,automatic,fwd,,az,2021,4.0
19995,2015.0,honda,civic,,60102.0,manual,fwd,custom,az,2021,6.0
8990,2009.0,honda,civic,,94321.0,automatic,fwd,custom,az,2021,12.0
24500,2019.0,honda,civic,like new,16000.0,automatic,fwd,blue,az,2021,2.0
5500,2010.0,toyota,corolla,excellent,154753.0,automatic,,,az,2021,11.0
4500,2001.0,nissan,altima,excellent,120000.0,automatic,,,az,2021,20.0
37590,2018.0,honda,civic,good,17745.0,other,fwd,red,az,2021,3.0
7795,2012.0,toyota,corolla,good,143454.0,automatic,fwd,grey,az,2021,9.0
5800,2012.0,nissan,altima,good,118000.0,automatic,,,az,2021,9.0
2900,2004.0,honda,civic,good,160000.0,manual,,silver,az,2021,17.0
10950,2012.0,toyota,corolla,excellent,99450.0,automatic,fwd,silver,az,2021,9.0
800,1991.0,honda,civic,fair,197160.0,automatic,fwd,blue,az,2021,30.0
14495,2015.0,honda,civic,excellent,43120.0,automatic,fwd,,az,2021,6.0
6000,2013.0,honda,civic,good,200000.0,automatic,,custom,az,2021,8.0
18800,2018.0,honda,civic,like new,24000.0,automatic,fwd,red,az,2021,3.0
10995,2016.0,hyundai,elantra,excellent,87000.0,automatic,fwd,,az,2021,5.0
16995,2017.0,nissan,altima,excellent,53000.0,automatic,fwd,black,az,2021,4.0
5350,2011.0,nissan,altima,,125500.0,automatic,,,az,2021,10.0
10999,2016.0,nissan,altima,like new,73484.0,automatic,fwd,purple,az,2021,5.0
18590,2018.0,honda,civic,good,23787.0,other,fwd,red,az,2021,3.0
16995,2017.0,toyota,corolla,excellent,38000.0,automatic,fwd,white,az,2021,4.0
6495,2008.0,honda,civic,excellent,132000.0,automatic,,,az,2021,13.0
8900,2013.0,nissan,altima,,141513.0,automatic,fwd,red,az,2021,8.0
19900,2018.0,toyota,corolla,,20754.0,automatic,fwd,white,az,2021,3.0
13900,2015.0,honda,civic,,70718.0,automatic,fwd,grey,az,2021,6.0
12900,2016.0,hyundai,elantra,,45574.0,automatic,fwd,blue,az,2021,5.0
