price,year,manufacturer,model,condition,odometer,transmission,drive,paint_color,state,posting_year,age
16590,2015.0,hyundai,sonata,good,26655.0,other,fwd,white,al,2021,6.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
10990,2013.0,nissan,sentra,good,81557.0,other,fwd,red,al,2021,8.0
4299,2007.0,nissan,sentra,,189321.0,automatic,fwd,silver,al,2021,14.0
3500,2003.0,toyota,camry,good,237000.0,automatic,,,al,2021,18.0
2500,2008.0,honda,accord,good,204561.0,automatic,fwd,silver,al,2021,13.0
7800,2005.0,honda,accord,excellent,155000.0,manual,,,al,2021,16.0
2675,1996.0,toyota,camry,,164719.0,automatic,fwd,green,al,2021,25.0
4499,2005.0,toyota,camry,,170687.0,automatic,fwd,blue,al,2021,16.0
3999,2006.0,honda,accord,,253076.0,automatic,fwd,silver,al,2021,15.0
4000,2002.0,toyota,camry,like new,160000.0,automatic,fwd,white,al,2021,19.0
12499,2012.0,toyota,camry,,64950.0,automatic,fwd,red,al,2021,9.0
7999,2007.0,toyota,camry,,67650.0,automatic,fwd,custom,al,2021,14.0
17989,2018.0,toyota,camry,,120943.0,automatic,fwd,silver,al,2021,3.0
10900,2010.0,honda,accord,good,97804.0,automatic,fwd,grey,al,2021,11.0
2675,1996.0,toyota,camry,,164719.0,automatic,fwd,green,al,2021,25.0
9500,2013.0,hyundai,sonata,excellent,125000.0,automatic,fwd,red,al,2021,8.0
19900,2019.0,hyundai,sonata,good,21872.0,automatic,fwd,white,al,2021,2.0
3450,1997.0,honda,accord,,172295.0,automatic,fwd,black,al,2021,24.0
6500,2010.0,honda,accord,like new,170000.0,automatic,fwd,,al,2021,11.0
8500,2011.0,toyota,camry,excellent,114500.0,automatic,fwd,blue,al,2021,10.0
4499,2005.0,toyota,camry,,170687.0,automatic,fwd,blue,al,2021,16.0
4500,2005.0,toyota,camry,like new,170000.0,automatic,fwd,white,al,2021,16.0
3500,2003.0,toyota,camry,good,237000.0,automatic,,,al,2021,18.0
7480,2013.0,hyundai,sonata,,117000.0,automatic,,,al,2021,8.0
3999,2006.0,honda,accord,,253076.0,automatic,fwd,silver,al,2021,15.0
4425,2004.0,honda,accord,,192275.0,automatic,fwd,black,al,2021,17.0
18877,2017.0,toyota,camry,,52822.0,automatic,fwd,silver,al,2021,4.0
1500,2002.0,honda,accord,,168000.0,automatic,,,al,2021,19.0
24958,2020.0,toyota,camry,,4862.0,automatic,fwd,white,al,2021,1.0
4499,2005.0,toyota,camry,,170687.0,automatic,fwd,blue,al,2021,16.0
16990,2018.0,hyundai,sonata,good,31871.0,other,fwd,red,al,2021,3.0
3800,2000.0,toyota,camry,,164814.0,automatic,fwd,,al,2021,21.0
20989,2019.0,toyota,camry,,43464.0,automatic,fwd,white,al,2021,2.0
3999,2006.0,honda,accord,,253076.0,automatic,fwd,silver,al,2021,15.0
4425,2004.0,honda,accord,,192275.0,automatic,fwd,black,al,2021,17.0
4000,2002.0,toyota,camry,like new,160000.0,automatic,fwd,white,al,2021,19.0
17989,2015.0,toyota,camry,,65381.0,automatic,fwd,,al,2021,6.0
7977,2007.0,toyota,camry,,117148.0,automatic,fwd,red,al,2021,14.0
3500,2003.0,honda,accord,good,201580.0,automatic,fwd,grey,al,2021,18.0
6500,2011.0,toyota,camry,good,214000.0,automatic,,black,al,2021,10.0
17989,2018.0,toyota,camry,,120943.0,automatic,fwd,silver,al,2021,3.0
19425,2017.0,honda,accord,,34539.0,automatic,fwd,red,al,2021,4.0
5950,2008.0,honda,accord,excellent,190000.0,automatic,fwd,grey,al,2021,13.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
6500,2010.0,honda,accord,good,174000.0,automatic,,grey,al,2021,11.0
16990,2015.0,honda,accord,,82023.0,automatic,fwd,white,al,2021,6.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
4177,2004.0,hyundai,sonata,,127131.0,automatic,fwd,black,al,2021,17.0
3999,2006.0,honda,accord,,253076.0,automatic,fwd,silver,al,2021,15.0
4425,2004.0,honda,accord,,192275.0,automatic,fwd,black,al,2021,17.0
4475,2008.0,hyundai,sonata,,116916.0,automatic,fwd,blue,al,2021,13.0
3600,2002.0,honda,accord,,272068.0,automatic,fwd,blue,al,2021,19.0
4477,2000.0,honda,accord,,129865.0,automatic,fwd,green,al,2021,21.0
3500,2003.0,toyota,camry,good,237000.0,automatic,,,al,2021,18.0
3500,1991.0,honda,accord,,153919.0,automatic,fwd,blue,al,2021,30.0
10990,2013.0,nissan,sentra,good,81557.0,other,fwd,red,al,2021,8.0
24958,2020.0,toyota,camry,,4862.0,automatic,fwd,white,al,2021,1.0
7480,2013.0,hyundai,sonata,,117000.0,automatic,,,al,2021,8.0
20989,2019.0,toyota,camry,,43464.0,automatic,fwd,white,al,2021,2.0
3500,2004.0,honda,accord,good,212795.0,automatic,,,al,2021,17.0
4200,2009.0,hyundai,sonata,excellent,93000.0,automatic,fwd,black,al,2021,12.0
24000,2018.0,toyota,camry,,38000.0,automatic,,,al,2021,3.0
17998,2017.0,toyota,camry,excellent,43184.0,automatic,,black,al,2021,4.0
24000,2018.0,honda,accord,excellent,49300.0,automatic,,,al,2021,3.0
3800,2003.0,toyota,camry,,150042.0,automatic,,,al,2021,18.0
16590,2015.0,hyundai,sonata,good,26655.0,other,fwd,white,al,2021,6.0
4500,1994.0,honda,accord,good,184000.0,manual,fwd,blue,al,2021,27.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
9079,2014.0,honda,accord,,120569.0,automatic,,,al,2021,7.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
32498,2020.0,honda,accord,excellent,36170.0,automatic,,white,al,2021,1.0
10990,2013.0,nissan,sentra,good,81557.0,other,fwd,red,al,2021,8.0
20998,2018.0,toyota,camry,excellent,55610.0,automatic,,,al,2021,3.0
2650,1998.0,honda,accord,,156000.0,automatic,fwd,silver,al,2021,23.0
16590,2015.0,hyundai,sonata,good,26655.0,other,fwd,white,al,2021,6.0
17590,2016.0,hyundai,sonata,good,9570.0,other,fwd,,al,2021,5.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
8800,2012.0,hyundai,sonata,excellent,107534.0,automatic,,blue,al,2021,9.0
700,1996.0,honda,accord,fair,274250.0,automatic,fwd,grey,al,2021,25.0
15990,2017.0,hyundai,sonata,good,55105.0,other,fwd,black,al,2021,4.0
1000,2006.0,toyota,camry,fair,250000.0,automatic,fwd,silver,al,2021,15.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
7200,2013.0,nissan,sentra,excellent,117500.0,automatic,fwd,white,al,2021,8.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
7400,2011.0,toyota,camry,,192000.0,automatic,,,al,2021,10.0
2500,2003.0,honda,accord,good,277958.0,automatic,fwd,silver,al,2021,18.0
10554,2015.0,hyundai,sonata,,83874.0,automatic,,,al,2021,6.0
4300,2004.0,honda,accord,excellent,180000.0,automatic,fwd,silver,al,2021,17.0
5500,2007.0,honda,accord,good,155000.0,manual,fwd,white,al,2021,14.0
7800,2005.0,honda,accord,excellent,155000.0,manual,,,al,2021,16.0
9495,2013.0,toyota,camry,excellent,152000.0,automatic,fwd,silver,al,2021,8.0
1800,2003.0,honda,accord,good,152735.0,automatic,fwd,black,al,2021,18.0
8900,2011.0,toyota,camry,excellent,164000.0,automatic,fwd,white,al,2021,10.0
8900,2010.0,honda,accord,good,134037.0,automatic,fwd,grey,al,2021,11.0
21990,2017.0,honda,accord,good,33449.0,other,fwd,white,al,2021,4.0
14655,2015.0,toyota,camry,,133131.0,automatic,fwd,white,al,2021,6.0
7499,2011.0,honda,accord,,167430.0,automatic,,red,al,2021,10.0
4995,2007.0,toyota,camry,excellent,166000.0,automatic,fwd,green,al,2021,14.0
12995,2013.0,toyota,camry,excellent,68436.0,automatic,fwd,red,al,2021,8.0
11199,2011.0,toyota,camry,,98605.0,other,fwd,green,al,2021,10.0
3277,2004.0,honda,accord,good,256000.0,automatic,fwd,green,al,2021,17.0
6795,2011.0,hyundai,sonata,,135000.0,automatic,rwd,red,al,2021,10.0
9634,2009.0,toyota,camry,,98799.0,other,fwd,,al,2021,12.0
16990,2018.0,hyundai,sonata,good,31871.0,other,fwd,red,al,2021,3.0
5977,2012.0,honda,accord,excellent,174000.0,automatic,fwd,custom,al,2021,9.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
16990,2015.0,honda,accord,,82023.0,automatic,fwd,white,al,2021,6.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
4000,2006.0,hyundai,sonata,,161530.0,automatic,fwd,blue,al,2021,15.0
3500,2007.0,hyundai,sonata,,227356.0,automatic,fwd,grey,al,2021,14.0
7200,2010.0,honda,accord,good,178000.0,automatic,fwd,red,al,2021,11.0
18897,2016.0,toyota,camry,,41378.0,other,fwd,white,al,2021,5.0
9998,2013.0,hyundai,sonata,,98797.0,automatic,fwd,grey,al,2021,8.0
10990,2013.0,nissan,sentra,good,81557.0,other,fwd,red,al,2021,8.0
5800,2010.0,honda,accord,,186000.0,automatic,,,al,2021,11.0
5000,2003.0,toyota,camry,good,183600.0,automatic,,,al,2021,18.0
5599,2010.0,toyota,camry,excellent,210500.0,automatic,fwd,silver,al,2021,11.0
24989,2017.0,honda,accord,,30459.0,automatic,fwd,blue,al,2021,4.0
29989,2018.0,honda,accord,,17942.0,automatic,fwd,black,al,2021,3.0
20978,2018.0,toyota,camry,,55935.0,automatic,fwd,black,al,2021,3.0
18995,2019.0,toyota,camry,,71223.0,automatic,fwd,blue,al,2021,2.0
3500,2009.0,hyundai,sonata,good,213159.0,automatic,fwd,black,al,2021,12.0
19900,2019.0,hyundai,sonata,good,21872.0,automatic,fwd,white,al,2021,2.0
22788,2019.0,toyota,camry,,53496.0,automatic,fwd,white,al,2021,2.0
25900,2020.0,honda,accord,like new,18800.0,automatic,fwd,grey,al,2021,1.0
15299,2017.0,toyota,camry,excellent,60000.0,automatic,fwd,white,al,2021,4.0
22788,2019.0,honda,accord,,36657.0,automatic,fwd,white,al,2021,2.0
9995,2016.0,nissan,sentra,,96471.0,automatic,fwd,blue,al,2021,5.0
14995,2016.0,hyundai,sonata,,71733.0,automatic,fwd,custom,al,2021,5.0
4299,2005.0,honda,accord,good,206500.0,automatic,fwd,grey,al,2021,16.0
5950,2006.0,toyota,camry,like new,119817.0,automatic,fwd,grey,al,2021,15.0
12777,2013.0,honda,accord,like new,92414.0,automatic,fwd,white,al,2021,8.0
13677,2014.0,honda,accord,like new,105393.0,automatic,fwd,grey,al,2021,7.0
11000,2015.0,toyota,camry,good,108000.0,automatic,fwd,red,al,2021,6.0
10500,2014.0,toyota,camry,,145000.0,automatic,,grey,al,2021,7.0
24667,2019.0,honda,accord,,25400.0,automatic,fwd,custom,al,2021,2.0
7999,2008.0,toyota,camry,excellent,108000.0,automatic,,red,al,2021,13.0
7999,2009.0,honda,accord,excellent,154000.0,automatic,,grey,al,2021,12.0
16499,2016.0,honda,accord,,83123.0,automatic,fwd,white,al,2021,5.0
14900,2018.0,hyundai,sonata,like new,37900.0,automatic,fwd,white,al,2021,3.0
18900,2016.0,toyota,camry,like new,59900.0,automatic,fwd,white,al,2021,5.0
9300,2009.0,honda,accord,,161177.0,automatic,fwd,custom,al,2021,12.0
17500,2015.0,toyota,camry,,13690.0,automatic,fwd,white,al,2021,6.0
9300,2009.0,honda,accord,,161177.0,automatic,fwd,custom,al,2021,12.0
17500,2015.0,toyota,camry,,13690.0,automatic,fwd,white,al,2021,6.0
12700,2015.0,hyundai,sonata,like new,79439.0,other,fwd,white,al,2021,6.0
9300,2009.0,honda,accord,,161177.0,automatic,fwd,custom,al,2021,12.0
17500,2015.0,toyota,camry,,13690.0,automatic,fwd,white,al,2021,6.0
9300,2009.0,honda,accord,,161177.0,automatic,fwd,custom,al,2021,12.0
17500,2015.0,toyota,camry,,13690.0,automatic,fwd,white,al,2021,6.0
4200,2009.0,hyundai,sonata,excellent,93000.0,automatic,fwd,black,al,2021,12.0
17998,2017.0,toyota,camry,excellent,43184.0,automatic,,black,al,2021,4.0
19900,2019.0,hyundai,sonata,good,21872.0,automatic,fwd,white,al,2021,2.0
4999,2002.0,toyota,camry,good,152212.0,manual,fwd,silver,al,2021,19.0
4500,2010.0,toyota,camry,,278000.0,automatic,,silver,al,2021,11.0
16590,2016.0,hyundai,sonata,good,39763.0,other,fwd,white,al,2021,5.0
3800,2003.0,toyota,camry,,150042.0,automatic,,,al,2021,18.0
32498,2020.0,honda,accord,excellent,36170.0,automatic,,white,al,2021,1.0
20998,2018.0,toyota,camry,excellent,55610.0,automatic,,,al,2021,3.0
18590,2018.0,hyundai,sonata,good,24703.0,other,fwd,black,al,2021,3.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
10990,2013.0,nissan,sentra,good,81557.0,other,fwd,red,al,2021,8.0
3500,2005.0,honda,accord,good,140600.0,automatic,fwd,grey,al,2021,16.0
10500,2012.0,honda,accord,excellent,95000.0,automatic,fwd,grey,al,2021,9.0
15990,2017.0,hyundai,sonata,good,55105.0,other,fwd,black,al,2021,4.0
18590,2018.0,hyundai,sonata,good,22075.0,other,fwd,white,al,2021,3.0
18590,2017.0,toyota,camry,good,30223.0,other,fwd,silver,al,2021,4.0
11950,2012.0,toyota,camry,excellent,82282.0,automatic,fwd,blue,ak,2021,9.0
15495,2016.0,hyundai,sonata,excellent,52399.0,automatic,fwd,white,ak,2021,5.0
13995,2017.0,hyundai,sonata,excellent,71747.0,automatic,fwd,blue,ak,2021,4.0
13950,2013.0,toyota,camry,,102323.0,automatic,fwd,silver,ak,2021,8.0
6950,2008.0,honda,accord,good,216146.0,automatic,fwd,,ak,2021,13.0
23988,2017.0,honda,accord,,28134.0,automatic,fwd,silver,ak,2021,4.0
19995,2016.0,toyota,camry,,45894.0,automatic,fwd,custom,ak,2021,5.0
24995,2017.0,honda,accord,like new,45318.0,automatic,fwd,silver,ak,2021,4.0
17995,2014.0,toyota,camry,like new,35563.0,automatic,fwd,red,ak,2021,7.0
4900,2005.0,honda,accord,excellent,186261.0,manual,,,ak,2021,16.0
7000,2008.0,honda,accord,excellent,198800.0,automatic,fwd,silver,ak,2021,13.0
27988,2019.0,toyota,camry,,14821.0,automatic,fwd,blue,ak,2021,2.0
11999,2010.0,honda,accord,,81914.0,automatic,fwd,silver,ak,2021,11.0
14999,2018.0,nissan,sentra,excellent,22755.0,automatic,fwd,blue,ak,2021,3.0
17194,2017.0,nissan,sentra,,41200.0,other,fwd,,ak,2021,4.0
19995,2016.0,toyota,camry,,45894.0,automatic,fwd,custom,ak,2021,5.0
24995,2017.0,honda,accord,like new,45318.0,automatic,fwd,silver,ak,2021,4.0
22995,2019.0,honda,accord,excellent,14789.0,automatic,fwd,white,ak,2021,2.0
1800,1999.0,toyota,camry,good,260000.0,automatic,fwd,grey,ak,2021,22.0
19995,2016.0,toyota,camry,,45894.0,automatic,fwd,custom,ak,2021,5.0
24995,2017.0,honda,accord,like new,45318.0,automatic,fwd,silver,ak,2021,4.0
17995,2014.0,toyota,camry,excellent,35563.0,automatic,fwd,red,ak,2021,7.0
17500,2019.0,nissan,sentra,,31822.0,automatic,fwd,,ak,2021,2.0
20902,2018.0,toyota,camry,,54446.0,other,fwd,blue,ak,2021,3.0
17995,2014.0,toyota,camry,excellent,35563.0,automatic,fwd,red,ak,2021,7.0
16850,2017.0,toyota,camry,excellent,47500.0,automatic,fwd,red,ak,2021,4.0
19995,2017.0,honda,accord,excellent,31327.0,automatic,fwd,brown,ak,2021,4.0
27988,2019.0,toyota,camry,,14821.0,automatic,fwd,blue,ak,2021,2.0
24995,2020.0,toyota,camry,excellent,16494.0,automatic,fwd,blue,ak,2021,1.0
26995,2018.0,honda,accord,excellent,27009.0,automatic,fwd,grey,ak,2021,3.0
17500,2019.0,nissan,sentra,,31822.0,automatic,fwd,,ak,2021,2.0
15495,2016.0,hyundai,sonata,excellent,52399.0,automatic,fwd,white,ak,2021,5.0
13995,2017.0,hyundai,sonata,excellent,71747.0,automatic,fwd,blue,ak,2021,4.0
24995,2017.0,honda,accord,like new,45318.0,automatic,fwd,silver,ak,2021,4.0
9100,2011.0,toyota,camry,good,109000.0,automatic,fwd,blue,ak,2021,10.0
3500,2011.0,toyota,camry,fair,150000.0,automatic,,silver,ak,2021,10.0
28194,2019.0,honda,accord,,6824.0,manual,fwd,silver,ak,2021,2.0
28995,2018.0,toyota,camry,,27936.0,automatic,fwd,silver,ak,2021,3.0
14988,2017.0,hyundai,sonata,,52180.0,automatic,fwd,silver,ak,2021,4.0
26988,2019.0,toyota,camry,,33346.0,automatic,fwd,blue,ak,2021,2.0
15988,2016.0,nissan,sentra,,20371.0,automatic,fwd,white,ak,2021,5.0
23988,2018.0,toyota,camry,,41360.0,automatic,fwd,silver,ak,2021,3.0
23988,2017.0,honda,accord,,28134.0,automatic,fwd,silver,ak,2021,4.0
22995,2019.0,honda,accord,excellent,14789.0,automatic,fwd,white,ak,2021,2.0
28995,2018.0,toyota,camry,,27936.0,automatic,fwd,silver,ak,2021,3.0
600,2003.0,hyundai,sonata,fair,150000.0,automatic,,,ak,2021,18.0
19194,2015.0,honda,accord,,45000.0,automatic,fwd,,ak,2021,6.0
24995,2017.0,honda,accord,like new,45318.0,automatic,fwd,silver,ak,2021,4.0
24995,2019.0,toyota,camry,,16181.0,automatic,fwd,white,ak,2021,2.0
28995,2018.0,toyota,camry,,27936.0,automatic,fwd,silver,ak,2021,3.0
24995,2019.0,toyota,camry,,16181.0,automatic,fwd,white,ak,2021,2.0
28995,2018.0,toyota,camry,,27936.0,automatic,fwd,silver,ak,2021,3.0
8950,2011.0,toyota,camry,excellent,118074.0,automatic,,white,ak,2021,10.0
19995,2017.0,honda,accord,excellent,31327.0,automatic,fwd,brown,ak,2021,4.0
13995,2017.0,hyundai,sonata,excellent,71747.0,automatic,fwd,blue,ak,2021,4.0
17999,2017.0,hyundai,sonata,,47121.0,automatic,fwd,silver,ak,2021,4.0
24995,2020.0,toyota,camry,excellent,16494.0,automatic,fwd,blue,ak,2021,1.0
26995,2018.0,honda,accord,excellent,27009.0,automatic,fwd,grey,ak,2021,3.0
1700,2009.0,toyota,camry,good,320000.0,automatic,fwd,red,ak,2021,12.0
1700,2009.0,toyota,camry,good,320000.0,automatic,fwd,red,ak,2021,12.0
15500,2013.0,honda,accord,like new,60000.0,automatic,,white,ak,2021,8.0
15999,2015.0,toyota,camry,,66733.0,automatic,fwd,grey,ak,2021,6.0
6500,2008.0,toyota,camry,excellent,123000.0,automatic,fwd,blue,ak,2021,13.0
650,1986.0,honda,accord,good,199581.0,manual,,red,ak,2021,35.0
4000,2005.0,nissan,sentra,good,212300.0,automatic,fwd,white,ak,2021,16.0
4800,2002.0,honda,accord,excellent,104000.0,manual,fwd,brown,ak,2021,19.0
27950,2019.0,toyota,camry,,17625.0,automatic,fwd,,ak,2021,2.0
8250,2008.0,honda,accord,excellent,120000.0,automatic,,,ak,2021,13.0
22995,2018.0,toyota,camry,,34436.0,automatic,,,ak,2021,3.0
2200,2002.0,nissan,sentra,good,89883.0,manual,fwd,silver,az,2021,19.0
2900,2004.0,hyundai,sonata,good,217000.0,automatic,fwd,red,az,2021,17.0
9988,2010.0,honda,accord,excellent,128987.0,automatic,fwd,silver,az,2021,11.0
7450,2010.0,honda,accord,excellent,151500.0,automatic,fwd,grey,az,2021,11.0
14590,2013.0,hyundai,sonata,good,89008.0,automatic,fwd,white,az,2021,8.0
15495,2014.0,honda,accord,excellent,113000.0,automatic,fwd,grey,az,2021,7.0
4995,1997.0,honda,accord,fair,200000.0,automatic,fwd,green,az,2021,24.0
28995,2021.0,honda,accord,like new,696.0,automatic,fwd,white,az,2021,0.0
18990,2018.0,hyundai,sonata,good,16789.0,other,fwd,white,az,2021,3.0
800,2002.0,toyota,camry,salvage,286000.0,automatic,fwd,white,az,2021,19.0
10990,2013.0,nissan,sentra,good,81557.0,other,fwd,red,az,2021,8.0
18922,2019.0,nissan,sentra,,5257.0,automatic,fwd,grey,az,2021,2.0
26651,2018.0,toyota,camry,,41000.0,automatic,fwd,white,az,2021,3.0
13995,2014.0,honda,accord,like new,54000.0,automatic,,,az,2021,7.0
17997,2020.0,nissan,sentra,,21840.0,automatic,fwd,black,az,2021,1.0
3995,2005.0,toyota,camry,excellent,164397.0,automatic,fwd,silver,az,2021,16.0
12995,2011.0,honda,accord,excellent,117025.0,automatic,fwd,,az,2021,10.0
7100,2007.0,toyota,camry,,150000.0,automatic,,,az,2021,14.0
12995,2016.0,nissan,sentra,excellent,49400.0,automatic,fwd,grey,az,2021,5.0
9950,2011.0,honda,accord,excellent,130000.0,automatic,fwd,white,az,2021,10.0
11400,2014.0,toyota,camry,,96993.0,automatic,fwd,black,az,2021,7.0
12900,2017.0,nissan,sentra,,34348.0,automatic,fwd,black,az,2021,4.0
14450,2018.0,nissan,sentra,,51659.0,automatic,fwd,custom,az,2021,3.0
3000,2008.0,hyundai,sonata,fair,157903.0,automatic,fwd,silver,az,2021,13.0
8000,2011.0,toyota,camry,excellent,163246.0,automatic,fwd,,az,2021,10.0
12000,2016.0,nissan,sentra,excellent,30760.0,automatic,fwd,white,az,2021,5.0
1000,2009.0,toyota,camry,,147000.0,automatic,,,az,2021,12.0
1000,2004.0,toyota,camry,fair,361000.0,automatic,fwd,brown,az,2021,17.0
5870,2002.0,toyota,camry,excellent,133420.0,automatic,fwd,brown,az,2021,19.0
4000,2002.0,honda,accord,good,132739.0,automatic,fwd,silver,az,2021,19.0
6600,2008.0,toyota,camry,excellent,155000.0,automatic,,,az,2021,13.0
6950,2015.0,nissan,sentra,,133000.0,automatic,,,az,2021,6.0
5500,2011.0,toyota,camry,excellent,165200.0,automatic,,grey,az,2021,10.0
14995,2013.0,hyundai,sonata,excellent,52743.0,automatic,fwd,white,az,2021,8.0
13949,2017.0,honda,accord,excellent,125000.0,automatic,fwd,silver,az,2021,4.0
9900,2016.0,nissan,sentra,,68000.0,automatic,,,az,2021,5.0
3400,1998.0,toyota,camry,,150000.0,automatic,,,az,2021,23.0
11950,2011.0,hyundai,sonata,excellent,47300.0,automatic,fwd,grey,az,2021,10.0
5000,2005.0,honda,accord,excellent,181000.0,automatic,fwd,white,az,2021,16.0
5900,2006.0,honda,accord,excellent,143000.0,automatic,fwd,black,az,2021,15.0
9900,2015.0,hyundai,sonata,good,106245.0,automatic,fwd,,az,2021,6.0
7495,2012.0,hyundai,sonata,,129881.0,automatic,,blue,az,2021,9.0
2400,2007.0,hyundai,sonata,good,170000.0,automatic,fwd,,az,2021,14.0
11800,2013.0,hyundai,sonata,excellent,57156.0,automatic,fwd,silver,az,2021,8.0
3700,2002.0,toyota,camry,good,130000.0,automatic,,white,az,2021,19.0
5450,2011.0,nissan,sentra,,85387.0,manual,,,az,2021,10.0
15900,2018.0,nissan,sentra,excellent,10741.0,automatic,fwd,blue,az,2021,3.0
12944,2015.0,hyundai,sonata,,111127.0,automatic,,,az,2021,6.0
14800,2013.0,honda,accord,excellent,99823.0,automatic,fwd,silver,az,2021,8.0
13921,2016.0,hyundai,sonata,excellent,34150.0,automatic,fwd,white,az,2021,5.0
6995,2009.0,honda,accord,,135009.0,automatic,,,az,2021,12.0
5995,2003.0,toyota,camry,,137747.0,automatic,,silver,az,2021,18.0
7595,2011.0,toyota,camry,,133018.0,automatic,,white,az,2021,10.0
13500,2017.0,nissan,sentra,,42333.0,automatic,fwd,blue,az,2021,4.0
10900,2016.0,hyundai,sonata,like new,131321.0,automatic,fwd,blue,az,2021,5.0
29995,2018.0,toyota,camry,,20641.0,automatic,fwd,silver,az,2021,3.0
10974,2011.0,honda,accord,,96504.0,automatic,fwd,silver,az,2021,10.0
19900,2016.0,honda,accord,,28418.0,automatic,fwd,custom,az,2021,5.0
26940,2018.0,toyota,camry,,40214.0,automatic,fwd,black,az,2021,3.0
7750,2009.0,hyundai,sonata,excellent,48403.0,automatic,fwd,,az,2021,12.0
21990,2019.0,hyundai,sonata,good,12172.0,other,fwd,black,az,2021,2.0
6500,2007.0,toyota,camry,,130000.0,automatic,,,az,2021,14.0
5800,2004.0,toyota,camry,excellent,180000.0,automatic,fwd,black,az,2021,17.0
4800,1999.0,honda,accord,good,143918.0,automatic,fwd,silver,az,2021,22.0
11000,2018.0,nissan,sentra,,89500.0,automatic,,,az,2021,3.0
5900,2002.0,toyota,camry,excellent,135000.0,automatic,,,az,2021,19.0
5200,2005.0,honda,accord,excellent,153494.0,automatic,fwd,,az,2021,16.0
7600,2011.0,hyundai,sonata,excellent,160500.0,automatic,fwd,,az,2021,10.0
4900,2001.0,toyota,camry,,179000.0,automatic,,,az,2021,20.0
1999,2001.0,hyundai,sonata,excellent,132000.0,automatic,fwd,grey,az,2021,20.0
18990,2016.0,toyota,camry,good,42405.0,other,fwd,white,az,2021,5.0
7000,2014.0,nissan,sentra,,89808.0,automatic,fwd,black,az,2021,7.0
6500,2009.0,hyundai,sonata,,102996.0,automatic,fwd,,az,2021,12.0
3100,2000.0,honda,accord,fair,217899.0,automatic,fwd,silver,az,2021,21.0
1750,1997.0,honda,accord,fair,258434.0,automatic,fwd,white,az,2021,24.0
14500,2012.0,toyota,camry,good,40200.0,automatic,fwd,red,az,2021,9.0
7100,2007.0,toyota,camry,,150000.0,automatic,,,az,2021,14.0
3500,2007.0,hyundai,sonata,good,193000.0,automatic,fwd,white,az,2021,14.0
22000,2017.0,honda,accord,like new,36124.0,automatic,fwd,blue,az,2021,4.0
2200,2004.0,toyota,camry,fair,180500.0,automatic,fwd,grey,az,2021,17.0
21968,2018.0,hyundai,sonata,like new,15551.0,automatic,fwd,black,az,2021,3.0
22367,2019.0,toyota,camry,like new,36880.0,automatic,fwd,grey,az,2021,2.0
15590,2015.0,hyundai,sonata,good,70993.0,automatic,fwd,black,az,2021,6.0
26971,2021.0,toyota,camry,like new,3047.0,automatic,4wd,red,az,2021,0.0
3900,2003.0,toyota,camry,good,165000.0,automatic,,white,az,2021,18.0
17995,2017.0,honda,accord,excellent,45803.0,other,,,az,2021,4.0
12999,2013.0,toyota,camry,excellent,116980.0,automatic,fwd,silver,az,2021,8.0
17499,2017.0,toyota,camry,excellent,56212.0,automatic,fwd,,az,2021,4.0
6995,2004.0,toyota,camry,,137309.0,automatic,fwd,custom,az,2021,17.0
14995,2017.0,nissan,sentra,,13769.0,automatic,fwd,silver,az,2021,4.0
4995,2008.0,hyundai,sonata,,156806.0,automatic,fwd,grey,az,2021,13.0
11999,2018.0,nissan,sentra,,61345.0,automatic,fwd,black,az,2021,3.0
11999,2017.0,nissan,sentra,,56234.0,automatic,fwd,black,az,2021,4.0
27590,2018.0,honda,accord,good,38155.0,other,fwd,black,az,2021,3.0
10999,2017.0,nissan,sentra,,37247.0,automatic,fwd,silver,az,2021,4.0
12999,2013.0,toyota,camry,excellent,116980.0,automatic,fwd,silver,az,2021,8.0
3200,1999.0,toyota,camry,good,137202.0,automatic,rwd,black,az,2021,22.0
19995,2016.0,hyundai,sonata,,51679.0,automatic,fwd,black,az,2021,5.0
12995,2019.0,nissan,sentra,,38346.0,other,fwd,,az,2021,2.0
26785,2018.0,honda,accord,,26008.0,automatic,fwd,custom,az,2021,3.0
27974,2018.0,honda,accord,,36508.0,automatic,fwd,white,az,2021,3.0
